Game_Index,Home_Team,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Opp,FGA_Opp,FG_Pct_Opp,Three_Pt_Opp,Three_Pt_Attempts_Opp,Three_Pt_Pct_Opp,Free_Throws_Opp,Free_Throw_Attempts_Opp,Free_Throw_Pct_Opp,Offensive_Rebounds_Opp,Total_Rebounds_Opp,Assists_Opp,Steals_Opp,Blocks_Opp,Turnovers_Opp,Personal_Fouls_Opp,Result
6378,campbell,radford,68,67,21,55,0.382,14,32,0.438,12,15,0.8,7,31,12,7,5,10,17,26,56,0.464,6,20,0.3,9,15,0.6,6,33,15,5,0,12,16,W
6379,georgia-southern,radford,68,80,25,58,0.431,12,31,0.387,6,9,0.667,5,23,17,4,2,11,17,28,54,0.519,9,23,0.391,15,21,0.714,3,37,11,7,3,12,27,L
6380,hampton,radford,98,101,32,65,0.492,12,27,0.444,22,26,0.846,4,22,17,4,3,6,17,36,63,0.571,13,24,0.542,16,20,0.8,8,33,19,4,5,13,20,L
6381,high-point,radford,66,69,26,54,0.481,9,21,0.429,5,10,0.5,6,37,14,2,2,13,20,21,67,0.313,9,32,0.281,18,24,0.75,16,37,11,3,4,3,11,L
6382,charleston-southern,radford,53,52,16,52,0.308,11,27,0.407,10,15,0.667,7,32,11,3,4,11,17,17,59,0.288,5,28,0.179,13,20,0.65,17,48,11,6,2,10,16,W
6384,hampton,radford,74,71,25,55,0.455,6,22,0.273,18,20,0.9,3,28,10,6,5,10,16,26,57,0.456,5,18,0.278,14,19,0.737,6,29,9,7,1,10,13,W
6385,bryant,rhode-island,63,97,23,68,0.338,6,34,0.176,11,26,0.423,13,36,9,3,3,15,19,35,72,0.486,13,27,0.481,14,23,0.609,16,50,21,7,8,10,21,L
6386,college-of-charleston,rhode-island,66,55,21,48,0.438,3,18,0.167,21,27,0.778,7,39,10,3,4,12,21,22,64,0.344,2,20,0.1,9,16,0.563,13,34,7,4,1,9,22,W
6387,harvard,rhode-island,74,76,27,51,0.529,8,21,0.381,12,15,0.8,8,31,18,4,3,20,18,27,60,0.45,5,18,0.278,17,21,0.81,9,27,11,11,4,11,19,L
6390,providence,rhode-island,59,50,18,50,0.36,5,13,0.385,18,30,0.6,8,43,11,4,6,14,21,17,57,0.298,2,18,0.111,14,26,0.538,7,34,7,6,2,8,25,W
6391,holy-cross,rhode-island,63,79,23,52,0.442,7,19,0.368,10,12,0.833,2,15,18,9,2,11,18,26,53,0.491,3,18,0.167,24,27,0.889,12,38,9,7,6,17,14,L
6393,bucknell,rhode-island,84,82,28,55,0.509,9,20,0.45,19,26,0.731,4,33,13,3,0,13,17,31,70,0.443,8,24,0.333,12,23,0.522,9,31,8,7,3,9,21,W
6395,hawaii,rhode-island,68,60,25,58,0.431,5,23,0.217,13,18,0.722,9,31,10,3,1,11,13,24,60,0.4,6,22,0.273,6,12,0.5,10,33,10,8,3,10,18,W
6399,george-mason,rhode-island,84,67,30,58,0.517,7,17,0.412,17,18,0.944,7,31,12,4,2,14,16,27,65,0.415,3,25,0.12,10,17,0.588,15,31,13,7,6,11,17,W
6401,la-salle,rhode-island,67,78,23,65,0.354,10,22,0.455,11,16,0.688,12,33,13,11,3,11,24,28,49,0.571,3,8,0.375,19,34,0.559,6,40,11,6,4,18,15,L
6403,duquesne,rhode-island,75,72,26,61,0.426,11,33,0.333,12,17,0.706,15,36,12,4,6,17,12,28,59,0.475,7,18,0.389,9,19,0.474,8,25,18,9,3,10,15,W
6405,davidson,rhode-island,68,53,21,43,0.488,9,22,0.409,17,24,0.708,4,36,14,3,6,9,17,23,68,0.338,3,24,0.125,4,12,0.333,15,36,8,5,0,4,20,W
6406,dayton,rhode-island,77,48,31,49,0.633,6,12,0.5,9,12,0.75,6,32,17,6,2,10,18,16,54,0.296,3,19,0.158,13,20,0.65,12,23,11,4,6,12,13,W
6407,fordham,rhode-island,66,63,24,69,0.348,8,21,0.381,10,13,0.769,8,30,13,10,4,13,24,18,55,0.327,1,12,0.083,26,37,0.703,14,47,9,7,15,15,14,W
6409,davidson,rhode-island,75,66,22,36,0.611,9,13,0.692,22,31,0.71,1,23,15,10,1,17,19,21,56,0.375,7,19,0.368,17,23,0.739,13,28,10,7,1,16,21,W
6413,northwestern-state,rice,74,102,29,69,0.42,6,20,0.3,10,16,0.625,9,35,11,7,3,15,21,37,71,0.521,14,32,0.438,14,24,0.583,13,45,26,9,5,13,20,L
6417,houston,rice,79,68,26,59,0.441,9,20,0.45,18,25,0.72,12,36,15,8,1,7,18,22,58,0.379,8,31,0.258,16,22,0.727,8,33,13,3,2,10,25,W
6419,california-santa-barbara,rice,99,89,31,59,0.525,14,29,0.483,23,24,0.958,3,26,17,9,4,9,26,30,61,0.492,11,28,0.393,18,34,0.529,14,36,17,4,3,14,18,W
6421,nebraska-omaha,rice,83,66,33,63,0.524,5,17,0.294,12,16,0.75,8,39,12,0,0,8,20,20,57,0.351,9,36,0.25,17,23,0.739,8,29,12,4,1,8,14,W
6422,north-texas,rice,103,87,41,71,0.577,12,26,0.462,9,14,0.643,15,36,18,4,4,4,24,25,53,0.472,9,17,0.529,28,34,0.824,8,25,16,0,5,10,16,W
6424,louisiana-tech,rice,66,78,26,62,0.419,6,26,0.231,8,13,0.615,5,31,6,1,6,8,16,27,65,0.415,11,25,0.44,13,15,0.867,12,41,15,4,4,7,16,L
6427,north-texas,rice,76,75,22,53,0.415,6,25,0.24,26,39,0.667,6,28,8,8,1,10,22,26,53,0.491,8,22,0.364,15,25,0.6,8,40,16,3,1,17,31,W
6428,middle-tennessee,rice,68,79,26,65,0.4,7,23,0.304,9,14,0.643,12,36,11,3,4,13,22,25,54,0.463,8,22,0.364,21,32,0.656,9,37,13,8,6,9,17,L
6429,alabama-birmingham,rice,89,86,30,63,0.476,10,21,0.476,19,24,0.792,9,28,15,7,2,3,21,27,52,0.519,12,27,0.444,20,30,0.667,9,33,16,0,4,13,20,W
6431,old-dominion,rice,80,76,28,61,0.459,12,21,0.571,12,21,0.571,14,39,18,4,1,11,15,27,60,0.45,11,29,0.379,11,16,0.688,8,30,12,3,3,10,19,W
6433,marshall,rice,69,74,21,65,0.323,13,44,0.295,14,21,0.667,7,38,15,10,6,12,22,24,59,0.407,7,22,0.318,19,31,0.613,5,42,13,7,4,14,19,L
6434,florida-international,rice,86,65,30,68,0.441,8,27,0.296,18,20,0.9,10,28,17,18,7,15,16,24,54,0.444,3,13,0.231,14,18,0.778,11,39,8,8,5,31,20,W
6435,florida-atlantic,rice,60,41,23,53,0.434,5,21,0.238,9,11,0.818,4,34,13,5,5,11,11,16,60,0.267,5,24,0.208,4,8,0.5,11,37,7,4,2,13,14,W
6439,iupui,richmond,70,78,28,54,0.519,7,20,0.35,7,14,0.5,7,30,13,8,4,14,19,26,50,0.52,6,17,0.353,20,29,0.69,2,23,12,11,5,12,13,L
6442,hampton,richmond,86,66,29,56,0.518,10,23,0.435,18,20,0.9,9,31,8,8,0,10,18,24,53,0.453,3,21,0.143,15,26,0.577,12,27,12,9,1,10,14,W
6445,coppin-state,richmond,47,82,18,53,0.34,2,16,0.125,9,15,0.6,9,33,8,8,3,15,15,30,60,0.5,13,28,0.464,9,14,0.643,8,37,19,10,3,11,16,L
6446,oral-roberts,richmond,59,52,25,48,0.521,6,19,0.316,3,8,0.375,5,38,11,5,3,19,18,20,67,0.299,4,30,0.133,8,14,0.571,14,33,11,14,1,9,10,W
6447,old-dominion,richmond,63,54,23,56,0.411,8,21,0.381,9,13,0.692,8,34,11,5,7,7,8,20,54,0.37,7,22,0.318,7,9,0.778,8,29,13,4,2,11,14,W
6448,high-point,richmond,59,74,22,50,0.44,3,16,0.188,12,23,0.522,8,28,12,7,1,14,20,21,42,0.5,8,21,0.381,24,28,0.857,2,26,16,8,6,12,21,L
6450,dayton,richmond,72,48,31,58,0.534,3,20,0.15,7,11,0.636,9,43,16,6,3,10,8,18,61,0.295,11,38,0.289,1,7,0.143,10,28,16,5,1,11,17,W
6451,rhode-island,richmond,78,67,26,45,0.578,8,18,0.444,18,28,0.643,3,34,14,7,1,13,17,26,57,0.456,10,24,0.417,5,11,0.455,5,22,14,8,0,10,21,W
6452,george-washington,richmond,56,76,19,59,0.322,6,24,0.25,12,15,0.8,12,25,9,6,2,7,18,23,43,0.535,9,22,0.409,21,27,0.778,7,34,17,6,9,8,17,L
6453,duquesne,richmond,74,68,26,56,0.464,10,29,0.345,12,14,0.857,8,30,15,6,5,11,16,28,53,0.528,2,11,0.182,10,18,0.556,2,25,13,9,0,9,15,W
6454,davidson,richmond,75,62,28,60,0.467,14,30,0.467,5,9,0.556,10,41,20,2,3,9,14,24,55,0.436,6,21,0.286,8,13,0.615,2,26,14,5,1,6,11,W
6458,la-salle,richmond,66,58,24,55,0.436,7,25,0.28,11,21,0.524,11,39,12,5,5,11,19,22,50,0.44,5,19,0.263,9,17,0.529,3,26,9,6,5,11,16,W
6459,george-mason,richmond,67,81,28,56,0.5,4,15,0.267,7,10,0.7,8,30,11,5,4,19,17,30,53,0.566,10,21,0.476,11,17,0.647,5,24,18,14,2,11,12,L
6460,george-washington,richmond,63,89,24,50,0.48,6,15,0.4,9,11,0.818,0,16,12,4,1,11,15,33,53,0.623,13,23,0.565,10,14,0.714,5,30,17,8,2,9,10,L
6462,fordham,richmond,69,72,25,63,0.397,10,34,0.294,9,11,0.818,8,39,5,4,2,14,12,27,57,0.474,10,24,0.417,8,12,0.667,0,30,22,8,2,8,10,L
6463,la-salle,richmond,75,84,24,59,0.407,11,31,0.355,16,19,0.842,13,33,14,7,2,11,16,32,48,0.667,8,16,0.5,12,18,0.667,0,23,20,5,2,10,13,L
6464,central-florida,rider,84,70,27,59,0.458,5,22,0.227,25,45,0.556,11,44,14,5,10,11,22,27,69,0.391,7,17,0.412,9,24,0.375,10,35,15,6,1,17,32,W
6465,coppin-state,rider,67,87,23,59,0.39,9,33,0.273,12,20,0.6,8,34,13,6,3,18,23,30,68,0.441,9,22,0.409,18,28,0.643,12,42,19,9,3,11,19,L
6468,hofstra,rider,89,73,31,58,0.534,9,26,0.346,18,21,0.857,15,35,22,5,1,10,15,27,47,0.574,10,21,0.476,9,20,0.45,5,17,18,5,3,13,24,W
6472,drake,rider,76,58,27,56,0.482,13,29,0.448,9,11,0.818,7,33,18,4,2,14,14,22,60,0.367,3,18,0.167,11,13,0.846,7,26,6,10,0,11,14,W
6473,northern-colorado,rider,67,74,26,59,0.441,10,28,0.357,5,7,0.714,11,37,15,5,1,22,17,26,55,0.473,8,21,0.381,14,24,0.583,8,29,10,16,6,14,13,L
6476,fairfield,rider,82,83,32,56,0.571,13,28,0.464,5,10,0.5,4,31,25,2,1,20,21,33,68,0.485,2,7,0.286,15,25,0.6,13,36,14,11,3,10,13,L
6477,quinnipiac,rider,67,72,22,57,0.386,12,33,0.364,11,16,0.688,6,30,11,7,6,18,20,26,61,0.426,4,18,0.222,16,23,0.696,9,37,11,10,4,15,18,L
6478,canisius,rider,73,82,28,67,0.418,11,29,0.379,6,11,0.545,11,36,18,8,2,18,26,30,58,0.517,1,15,0.067,21,33,0.636,9,35,16,7,2,12,16,L
6479,niagara,rider,84,104,32,69,0.464,9,25,0.36,11,16,0.688,9,28,13,5,1,10,16,41,67,0.612,9,24,0.375,13,17,0.765,8,38,20,4,2,11,15,L
6480,manhattan,rider,47,60,18,50,0.36,5,22,0.227,6,17,0.353,7,30,10,9,6,19,21,22,52,0.423,9,20,0.45,7,12,0.583,7,34,14,7,2,16,20,L
6482,marist,rider,85,86,29,58,0.5,15,27,0.556,12,16,0.75,6,31,15,5,4,14,24,29,56,0.518,11,25,0.44,17,31,0.548,8,31,18,11,7,9,17,L
6485,manhattan,rider,73,66,25,51,0.49,12,24,0.5,11,19,0.579,7,26,16,5,5,14,23,21,46,0.457,7,21,0.333,17,26,0.654,7,30,11,9,5,17,18,W
6486,cal-state-northridge,rider,81,80,33,59,0.559,9,20,0.45,6,12,0.5,9,30,16,2,2,8,22,30,57,0.526,3,12,0.25,17,29,0.586,7,28,14,8,3,11,13,W
6488,quinnipiac,rider,98,88,32,65,0.492,13,36,0.361,21,30,0.7,7,43,20,5,1,18,24,31,77,0.403,8,27,0.296,18,32,0.563,14,41,13,11,3,13,24,W
6489,monmouth,rider,72,81,25,58,0.431,4,20,0.2,18,28,0.643,9,36,11,8,2,22,30,23,55,0.418,5,20,0.25,30,47,0.638,9,34,18,15,1,14,21,L
6490,iona,rider,77,71,31,64,0.484,4,21,0.19,11,17,0.647,5,34,14,5,6,13,17,22,54,0.407,8,18,0.444,19,30,0.633,11,28,12,6,8,10,23,W
6491,niagara,rider,81,97,30,77,0.39,9,31,0.29,12,19,0.632,14,45,15,6,3,18,18,36,75,0.48,13,34,0.382,12,24,0.5,13,41,25,16,5,13,19,L
6493,missouri-state,robert-morris,74,60,23,49,0.469,5,17,0.294,23,28,0.821,3,32,12,8,3,17,18,19,61,0.311,9,34,0.265,13,20,0.65,11,34,14,8,5,19,25,W
6496,purdue,robert-morris,84,46,26,58,0.448,12,27,0.444,20,23,0.87,13,40,18,9,9,13,15,17,54,0.315,4,16,0.25,8,10,0.8,8,26,8,6,2,17,20,W
6501,rider,robert-morris,69,50,26,54,0.481,6,17,0.353,11,18,0.611,6,34,15,16,2,20,19,17,50,0.34,9,31,0.29,7,16,0.438,8,32,11,8,4,29,17,W
6502,louisville,robert-morris,73,59,23,47,0.489,5,15,0.333,22,27,0.815,9,40,10,4,6,16,14,23,61,0.377,8,20,0.4,5,9,0.556,8,24,15,8,7,9,23,W
6507,bryant,robert-morris,65,79,23,52,0.442,9,24,0.375,10,16,0.625,12,26,13,6,4,20,24,26,45,0.578,7,15,0.467,20,27,0.741,4,25,15,13,1,15,16,L
6508,central-connecticut-state,robert-morris,59,70,20,47,0.426,6,18,0.333,13,20,0.65,6,31,12,4,0,18,25,22,50,0.44,8,22,0.364,18,28,0.643,6,30,13,10,2,10,19,L
6511,long-island-university,robert-morris,80,73,29,50,0.58,8,23,0.348,14,21,0.667,6,26,16,6,8,19,19,24,54,0.444,8,23,0.348,17,26,0.654,12,27,11,4,2,15,17,W
6512,fairleigh-dickinson,robert-morris,97,94,28,58,0.483,10,18,0.556,31,40,0.775,9,36,11,7,3,14,16,33,79,0.418,13,33,0.394,15,18,0.833,11,31,17,4,3,10,28,W
6513,bryant,robert-morris,59,72,18,46,0.391,5,13,0.385,18,25,0.72,5,22,5,5,2,14,23,27,58,0.466,4,19,0.211,14,22,0.636,16,37,20,5,2,14,21,L
6514,central-connecticut-state,robert-morris,77,68,27,55,0.491,8,18,0.444,15,21,0.714,9,37,10,4,1,14,15,25,63,0.397,7,31,0.226,11,16,0.688,8,29,13,8,1,11,24,W
6516,drexel,robert-morris,82,69,27,58,0.466,8,19,0.421,20,22,0.909,9,39,16,3,5,13,18,26,58,0.448,9,22,0.409,8,12,0.667,6,32,13,6,3,15,26,W
6517,canisius,robert-morris,68,62,23,47,0.489,4,14,0.286,18,25,0.72,7,34,11,7,2,19,23,23,60,0.383,6,20,0.3,10,19,0.526,9,33,13,9,2,9,14,W
6519,fairleigh-dickinson,rutgers,55,90,23,63,0.365,4,16,0.25,5,13,0.385,12,30,10,10,4,20,18,35,65,0.538,12,20,0.6,8,17,0.471,15,41,22,6,12,17,15,L
6520,drexel,rutgers,66,95,25,59,0.424,9,21,0.429,7,14,0.5,7,26,11,4,1,17,23,33,63,0.524,14,26,0.538,15,26,0.577,12,40,19,7,8,14,17,L
6525,michigan-state,rutgers,78,67,27,58,0.466,5,16,0.313,19,25,0.76,12,37,11,5,3,7,16,24,65,0.369,8,26,0.308,11,16,0.688,12,32,6,3,2,7,19,W
6531,eastern-michigan,rutgers,36,63,15,54,0.278,3,13,0.231,3,17,0.176,12,29,5,9,3,18,16,23,62,0.371,6,21,0.286,11,17,0.647,8,34,13,6,5,11,20,L
6533,fordham,rutgers,78,70,25,53,0.472,10,22,0.455,18,27,0.667,10,30,14,3,1,9,16,28,67,0.418,4,18,0.222,10,16,0.625,13,35,12,3,1,11,17,W
6534,boston-university,rutgers,44,54,18,54,0.333,3,23,0.13,5,8,0.625,4,28,9,4,2,16,20,18,48,0.375,7,20,0.35,11,18,0.611,7,27,9,4,3,19,13,L
6535,miami-fl,rutgers,54,57,22,65,0.338,7,28,0.25,3,7,0.429,12,38,12,5,5,13,12,19,49,0.388,4,17,0.235,15,25,0.6,7,33,10,8,3,12,20,L
6536,ohio-state,rutgers,61,64,23,58,0.397,8,26,0.308,7,11,0.636,10,28,12,7,0,12,18,21,60,0.35,7,16,0.438,15,21,0.714,11,37,9,9,0,12,21,L
6537,indiana,rutgers,58,66,21,60,0.35,6,23,0.261,10,13,0.769,7,30,7,10,4,11,24,23,56,0.411,5,12,0.417,15,24,0.625,12,43,13,5,7,14,17,L
6538,ohio-state,rutgers,76,62,27,51,0.529,13,28,0.464,9,13,0.692,4,25,16,5,2,6,16,24,55,0.436,6,19,0.316,8,17,0.471,14,31,14,4,2,12,14,W
6539,michigan,rutgers,77,65,26,58,0.448,11,23,0.478,14,17,0.824,4,29,14,3,5,7,17,24,58,0.414,5,12,0.417,12,16,0.75,9,34,12,4,4,9,18,W
6540,illinois,rutgers,99,94,36,73,0.493,8,23,0.348,19,26,0.731,8,34,16,8,4,10,21,37,73,0.507,7,23,0.304,13,21,0.619,11,41,17,7,5,15,22,W
6541,northwestern,rutgers,56,59,20,55,0.364,7,23,0.304,9,15,0.6,4,25,16,6,3,8,17,24,58,0.414,3,16,0.188,8,15,0.533,9,40,10,5,1,14,16,L
6542,iowa,rutgers,71,69,25,54,0.463,8,21,0.381,13,18,0.722,10,29,12,6,5,15,15,26,57,0.456,7,20,0.35,10,18,0.556,13,31,14,10,2,11,18,W
6543,michigan-state,rutgers,71,60,22,55,0.4,7,20,0.35,20,22,0.909,14,42,14,4,1,14,14,23,58,0.397,5,20,0.25,9,17,0.529,9,27,12,7,4,9,17,W
6544,columbia,rutgers,65,68,27,61,0.443,6,22,0.273,5,8,0.625,8,32,13,12,2,20,22,25,56,0.446,5,14,0.357,13,19,0.684,6,30,6,7,4,8,16,L
6545,holy-cross,sacred-heart,93,81,35,63,0.556,11,25,0.44,12,17,0.706,7,18,25,6,0,9,19,31,46,0.674,7,17,0.412,12,18,0.667,5,22,11,4,4,20,17,W
6547,brown,sacred-heart,82,77,27,57,0.474,9,27,0.333,19,31,0.613,11,31,17,7,4,11,14,29,65,0.446,3,17,0.176,16,23,0.696,14,35,11,9,3,11,22,W
6548,massachusetts-lowell,sacred-heart,94,90,32,62,0.516,12,23,0.522,18,21,0.857,9,34,18,4,3,13,23,33,68,0.485,8,25,0.32,16,25,0.64,15,33,19,3,4,11,18,W
6556,massachusetts-lowell,sacred-heart,100,91,35,68,0.515,11,24,0.458,19,30,0.633,11,31,19,9,4,17,22,34,74,0.459,5,19,0.263,18,28,0.643,15,40,12,8,2,16,25,W
6557,army,sacred-heart,78,79,31,74,0.419,12,33,0.364,4,5,0.8,11,39,18,5,0,14,19,26,56,0.464,8,17,0.471,19,24,0.792,6,34,16,8,2,19,17,L
6560,bryant,sacred-heart,70,98,25,59,0.424,1,13,0.077,19,30,0.633,6,28,8,5,1,8,25,30,57,0.526,6,17,0.353,32,39,0.821,6,36,19,5,3,8,20,L
6563,lafayette,sacred-heart,62,64,24,71,0.338,6,31,0.194,8,9,0.889,12,37,12,7,7,11,19,19,52,0.365,3,14,0.214,23,29,0.793,9,29,7,9,2,15,18,L
6565,mount-st-marys,sacred-heart,79,87,29,62,0.468,8,25,0.32,13,18,0.722,11,32,8,5,5,15,25,24,56,0.429,11,23,0.478,28,34,0.824,12,36,12,6,7,15,21,L
6567,fairleigh-dickinson,sacred-heart,63,69,22,64,0.344,9,20,0.45,10,10,1,9,33,14,10,5,13,15,27,63,0.429,8,24,0.333,7,8,0.875,8,36,14,4,4,13,10,L
6568,binghamton,sacred-heart,78,73,30,55,0.545,6,17,0.353,12,20,0.6,7,40,9,2,11,13,14,24,54,0.444,6,19,0.316,19,22,0.864,3,23,11,10,3,15,14,W
6569,bryant,sacred-heart,104,105,36,52,0.692,13,23,0.565,19,31,0.613,5,24,19,4,5,9,20,32,63,0.508,17,32,0.531,24,27,0.889,9,22,17,6,3,6,23,L
6570,long-island-university,sacred-heart,92,84,32,66,0.485,9,20,0.45,19,25,0.76,8,27,14,11,9,15,24,30,62,0.484,8,21,0.381,16,25,0.64,12,37,18,9,9,21,20,W
6571,fairleigh-dickinson,sacred-heart,81,63,29,53,0.547,7,14,0.5,16,20,0.8,3,27,16,7,5,11,13,24,67,0.358,6,27,0.222,9,12,0.75,13,31,12,5,4,9,14,W
6572,central-connecticut-state,sacred-heart,66,80,24,66,0.364,5,12,0.417,13,15,0.867,11,30,6,7,7,8,19,27,60,0.45,10,25,0.4,16,19,0.842,8,39,16,1,7,15,17,L
6573,bucknell,st-bonaventure,88,85,28,58,0.483,9,27,0.333,23,36,0.639,9,33,12,1,1,14,21,29,60,0.483,4,19,0.211,23,31,0.742,7,29,13,8,5,12,27,W
6574,jackson-state,st-bonaventure,36,67,13,62,0.21,5,26,0.192,5,12,0.417,14,34,8,7,2,22,21,20,55,0.364,6,23,0.261,21,26,0.808,10,32,10,15,10,15,16,L
6575,niagara,st-bonaventure,80,72,27,62,0.435,7,22,0.318,19,25,0.76,14,37,13,6,9,12,11,32,68,0.471,6,15,0.4,2,3,0.667,9,33,13,5,4,14,22,W
6577,boise-state,st-bonaventure,72,52,25,43,0.581,13,24,0.542,9,10,0.9,5,32,16,4,1,19,17,17,53,0.321,5,17,0.294,13,15,0.867,6,20,5,3,2,10,13,W
6578,akron,st-bonaventure,61,49,18,49,0.367,10,23,0.435,15,21,0.714,9,30,13,2,3,10,12,20,52,0.385,2,11,0.182,7,16,0.438,12,34,6,6,1,12,19,W
6579,canisius,st-bonaventure,55,70,21,60,0.35,7,30,0.233,6,11,0.545,8,32,13,6,1,10,22,26,56,0.464,9,23,0.391,9,13,0.692,6,40,16,2,4,11,15,L
6580,delaware-state,st-bonaventure,61,90,19,56,0.339,6,19,0.316,17,26,0.654,11,32,7,8,2,19,19,34,60,0.567,12,25,0.48,10,14,0.714,5,30,26,9,8,13,17,L
6584,northeastern,st-bonaventure,64,59,22,42,0.524,7,19,0.368,13,20,0.65,2,25,14,3,3,15,16,20,50,0.4,8,17,0.471,11,13,0.846,5,24,9,7,5,11,21,W
6586,george-mason,st-bonaventure,68,53,23,52,0.442,7,21,0.333,15,20,0.75,11,40,10,6,1,13,10,23,59,0.39,5,20,0.25,2,3,0.667,7,21,12,7,2,10,17,W
6588,fordham,st-bonaventure,64,71,26,57,0.456,9,25,0.36,3,6,0.5,7,21,10,6,1,10,23,23,46,0.5,3,13,0.231,22,27,0.815,10,33,17,5,4,14,10,L
6589,rhode-island,st-bonaventure,75,63,25,46,0.543,5,13,0.385,20,26,0.769,5,28,15,9,2,16,20,21,54,0.389,5,18,0.278,16,21,0.762,10,26,7,7,3,17,22,W
6590,dayton,st-bonaventure,89,86,30,59,0.508,10,25,0.4,19,28,0.679,4,32,16,6,3,12,18,31,76,0.408,9,26,0.346,15,19,0.789,15,36,15,4,6,7,19,W
6591,georgia-state,st-bonaventure,75,65,30,59,0.508,6,17,0.353,9,12,0.75,8,33,15,13,7,12,16,23,52,0.442,7,18,0.389,12,13,0.923,6,30,15,6,4,12,11,W
6593,davidson,st-bonaventure,75,66,23,49,0.469,14,30,0.467,15,19,0.789,5,29,14,4,0,10,11,25,57,0.439,6,22,0.273,10,14,0.714,8,29,12,8,4,6,16,W
6594,duquesne,st-bonaventure,49,51,19,55,0.345,5,22,0.227,6,16,0.375,7,41,8,4,8,15,16,20,70,0.286,2,17,0.118,9,14,0.643,18,48,10,3,10,14,18,L
6597,george-mason,st-bonaventure,56,79,20,52,0.385,8,25,0.32,8,14,0.571,5,25,8,3,1,13,15,31,55,0.564,11,19,0.579,6,10,0.6,4,30,18,7,7,8,13,L
6598,buffalo,st-bonaventure,80,62,27,60,0.45,10,24,0.417,16,24,0.667,9,33,15,7,4,14,20,24,51,0.471,3,15,0.2,11,17,0.647,10,32,12,8,6,17,9,W
6599,fordham,st-bonaventure,53,74,19,52,0.365,5,16,0.313,10,18,0.556,8,31,9,3,3,12,10,30,63,0.476,11,25,0.44,3,8,0.375,10,35,19,7,4,8,14,L
6601,boston-college,st-francis-ny,74,69,22,50,0.44,5,20,0.25,25,37,0.676,9,36,9,4,2,13,19,22,51,0.431,12,30,0.4,13,21,0.619,7,30,12,2,3,11,24,W
6603,lafayette,st-francis-ny,72,84,25,57,0.439,8,20,0.4,14,16,0.875,6,35,7,5,5,20,20,30,68,0.441,9,24,0.375,15,23,0.652,12,37,8,12,2,12,19,L
6604,iupui,st-francis-ny,68,48,28,54,0.519,2,13,0.154,10,16,0.625,5,37,7,11,2,15,15,18,53,0.34,4,16,0.25,8,16,0.5,4,25,4,6,5,18,15,W
6607,njit,st-francis-ny,82,60,26,60,0.433,4,16,0.25,26,33,0.788,10,43,11,4,6,6,18,21,67,0.313,6,28,0.214,12,17,0.706,11,36,8,0,5,9,24,W
6608,massachusetts-lowell,st-francis-ny,69,75,26,65,0.4,3,22,0.136,14,19,0.737,12,41,9,3,6,7,18,27,61,0.443,9,23,0.391,12,20,0.6,10,36,6,2,7,7,18,L
6614,robert-morris,st-francis-ny,52,49,19,61,0.311,2,14,0.143,12,15,0.8,12,33,10,5,4,9,16,18,46,0.391,5,15,0.333,8,13,0.615,7,30,6,2,3,15,16,W
6616,sacred-heart,st-francis-ny,85,92,26,61,0.426,7,20,0.35,26,32,0.813,10,33,9,8,2,15,20,31,63,0.492,9,24,0.375,21,26,0.808,10,34,14,7,3,14,24,L
6617,long-island-university,st-francis-ny,70,79,21,58,0.362,3,19,0.158,25,31,0.806,16,42,10,4,4,14,23,25,56,0.446,11,26,0.423,18,28,0.643,10,31,9,6,1,10,26,L
6618,fairleigh-dickinson,st-francis-ny,60,58,25,49,0.51,4,13,0.308,6,9,0.667,3,27,10,6,4,13,15,24,63,0.381,4,26,0.154,6,8,0.75,12,33,12,2,0,11,13,W
6619,mount-st-marys,st-francis-ny,67,74,24,58,0.414,9,30,0.3,10,14,0.714,7,25,9,1,4,10,17,29,59,0.492,6,20,0.3,10,13,0.769,9,35,14,3,2,12,18,L
6620,central-connecticut-state,st-francis-ny,78,72,25,63,0.397,7,20,0.35,21,24,0.875,11,38,11,10,4,12,17,24,60,0.4,12,33,0.364,12,16,0.75,6,31,16,6,5,15,21,W
6623,fairleigh-dickinson,st-francis-ny,84,73,31,56,0.554,5,12,0.417,17,23,0.739,8,38,17,5,1,13,19,26,64,0.406,9,29,0.31,12,15,0.8,10,28,12,6,4,10,19,W
6624,long-island-university,st-francis-ny,76,83,28,67,0.418,9,25,0.36,11,13,0.846,9,33,14,7,7,13,16,29,63,0.46,12,23,0.522,13,16,0.813,5,32,13,6,7,11,11,L
6625,central-connecticut-state,st-francis-ny,79,90,24,60,0.4,7,18,0.389,24,25,0.96,9,36,10,1,4,16,18,31,58,0.534,9,20,0.45,19,26,0.731,2,22,13,8,5,8,21,L
6627,robert-morris,st-francis-ny,67,62,23,50,0.46,7,18,0.389,14,19,0.737,9,34,12,5,4,17,16,23,56,0.411,8,24,0.333,8,12,0.667,10,29,10,8,5,14,19,W
6630,ucla,saint-francis-pa,95,58,40,70,0.571,7,19,0.368,8,16,0.5,14,45,18,7,13,6,15,22,72,0.306,6,22,0.273,8,16,0.5,15,37,7,4,3,14,24,W
