Game_Index,Home_Team,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Opp,FGA_Opp,FG_Pct_Opp,Three_Pt_Opp,Three_Pt_Attempts_Opp,Three_Pt_Pct_Opp,Free_Throws_Opp,Free_Throw_Attempts_Opp,Free_Throw_Pct_Opp,Offensive_Rebounds_Opp,Total_Rebounds_Opp,Assists_Opp,Steals_Opp,Blocks_Opp,Turnovers_Opp,Personal_Fouls_Opp,Result
8072,texas-tech,baylor,86,61,22,54,0.407,12,29,0.414,30,35,0.857,12,28,12,7,5,8,25,17,49,0.347,9,25,0.36,18,28,0.643,14,30,6,4,3,19,26,W
8073,texas-tech,kansas,91,62,34,56,0.607,16,26,0.615,7,13,0.538,8,27,19,5,2,8,11,22,48,0.458,9,21,0.429,9,12,0.75,5,23,8,3,2,13,17,W
8074,toledo,oakland,87,86,30,50,0.6,6,12,0.5,21,25,0.84,7,31,17,2,3,13,20,32,64,0.5,9,27,0.333,13,23,0.565,10,25,25,6,2,2,22,W
8076,toledo,florida-gulf-coast,90,62,29,57,0.509,12,21,0.571,20,24,0.833,9,37,18,7,5,13,16,27,63,0.429,5,18,0.278,3,8,0.375,9,24,9,3,1,15,22,W
8078,toledo,california-irvine,67,60,27,62,0.435,6,17,0.353,7,12,0.583,9,32,14,5,1,14,13,24,64,0.375,4,19,0.211,8,8,1,11,35,8,8,6,11,14,W
8081,toledo,detroit-mercy,101,57,33,64,0.516,14,33,0.424,21,23,0.913,11,50,27,2,5,9,12,22,69,0.319,8,21,0.381,5,11,0.455,9,23,9,4,7,7,19,W
8083,toledo,middle-tennessee,84,62,28,61,0.459,11,26,0.423,17,21,0.81,8,35,22,7,5,8,15,26,61,0.426,4,17,0.235,6,15,0.4,10,37,13,5,1,14,17,W
8084,toledo,cornell,86,70,26,59,0.441,10,25,0.4,24,26,0.923,13,36,13,5,7,8,11,25,57,0.439,8,25,0.32,12,12,1,2,21,12,5,5,8,17,W
8085,toledo,pennsylvainia,77,45,31,63,0.492,7,19,0.368,8,14,0.571,10,42,14,7,6,10,13,26,72,0.361,4,22,0.182,8,11,0.727,13,28,5,7,2,5,17,W
8086,toledo,ball-state,64,79,25,69,0.362,8,30,0.267,6,9,0.667,9,34,11,2,9,12,15,31,64,0.484,4,14,0.286,13,17,0.765,7,39,10,4,5,10,12,L
8087,toledo,buffalo,80,110,27,67,0.403,10,29,0.345,16,23,0.696,12,39,15,3,4,17,16,43,83,0.518,15,30,0.5,9,13,0.692,12,45,25,13,4,7,21,L
8089,toledo,miami-oh,71,59,27,63,0.429,10,26,0.385,7,8,0.875,9,35,18,4,2,7,15,20,51,0.392,5,16,0.313,14,22,0.636,4,29,4,3,1,11,13,W
8090,toledo,ohio,75,52,29,60,0.483,10,28,0.357,7,7,1,4,36,20,5,7,8,11,30,66,0.455,6,24,0.25,8,18,0.444,9,38,13,10,8,14,16,W
8091,toledo,kent-state,85,87,35,67,0.522,9,21,0.429,6,8,0.75,9,34,22,5,4,14,14,31,68,0.456,13,34,0.382,12,16,0.75,11,32,16,10,5,10,13,L
8092,toledo,central-michigan,76,72,29,70,0.414,5,25,0.2,13,17,0.765,17,48,16,4,11,13,16,26,71,0.366,7,17,0.412,13,20,0.65,11,35,10,7,1,8,17,W
8093,toledo,miami-oh,66,63,26,60,0.433,8,27,0.296,6,9,0.667,8,39,16,4,3,9,17,21,50,0.42,11,29,0.379,10,18,0.556,2,26,10,6,0,9,11,W
8095,toledo,akron,63,52,24,60,0.4,6,24,0.25,9,12,0.75,6,42,14,3,3,9,16,18,64,0.281,3,21,0.143,13,16,0.813,8,38,3,2,1,8,17,W
8096,toledo,bowling-green-state,78,71,27,58,0.466,10,29,0.345,14,17,0.824,7,39,10,6,4,18,17,26,67,0.388,5,27,0.185,14,22,0.636,13,35,9,9,2,8,16,W
8097,toledo,buffalo,82,88,29,65,0.446,6,20,0.3,18,25,0.72,8,37,12,3,5,8,24,29,66,0.439,7,21,0.333,23,31,0.742,11,43,10,4,3,11,23,L
8098,toledo,eastern-michigan,69,76,25,57,0.439,11,29,0.379,8,8,1,10,31,20,5,4,16,23,24,50,0.48,8,17,0.471,20,29,0.69,5,25,10,8,6,10,14,L
8099,toledo,northern-illinois,57,54,19,50,0.38,8,22,0.364,11,17,0.647,8,32,13,5,7,15,14,20,55,0.364,8,21,0.381,6,11,0.545,10,35,5,9,4,14,22,W
8104,towson,loyola-md,85,69,28,57,0.491,8,21,0.381,21,29,0.724,12,38,10,5,6,11,17,23,55,0.418,9,26,0.346,14,20,0.7,5,24,16,4,2,13,23,W
8107,towson,morgan-state,69,74,27,57,0.474,5,16,0.313,10,12,0.833,13,38,13,6,5,20,17,28,68,0.412,6,18,0.333,12,20,0.6,12,30,10,7,1,10,12,L
8108,towson,maryland-baltimore-county,80,76,24,58,0.414,9,23,0.391,23,28,0.821,10,42,12,4,3,17,23,27,72,0.375,11,40,0.275,11,22,0.5,10,30,17,8,1,9,26,W
8110,towson,la-salle,51,57,21,51,0.412,1,10,0.1,8,11,0.727,11,39,3,2,4,18,18,17,57,0.298,5,24,0.208,18,22,0.818,9,27,7,10,0,8,15,L
8113,towson,college-of-charleston,55,67,21,57,0.368,6,23,0.261,7,9,0.778,10,29,11,3,5,11,17,25,53,0.472,1,12,0.083,16,17,0.941,7,30,13,6,1,7,11,L
8115,towson,cornell,74,86,30,71,0.423,9,27,0.333,5,11,0.455,6,31,14,6,1,5,15,31,59,0.525,13,30,0.433,11,19,0.579,7,37,20,2,7,9,11,L
8116,towson,james-madison,65,74,27,63,0.429,4,15,0.267,7,13,0.538,13,29,8,4,2,6,20,21,45,0.467,8,25,0.32,24,28,0.857,7,27,14,3,8,8,16,L
8118,towson,delaware,64,63,27,56,0.482,6,13,0.462,4,7,0.571,9,36,12,0,3,7,17,21,55,0.382,6,20,0.3,15,20,0.75,7,27,11,2,2,2,13,W
8119,towson,northeastern,75,72,29,58,0.5,2,10,0.2,15,21,0.714,16,38,8,8,5,13,17,23,55,0.418,13,32,0.406,13,17,0.765,8,18,13,4,5,13,19,W
8120,towson,hofstra,61,84,24,53,0.453,5,15,0.333,8,14,0.571,11,27,8,4,0,15,19,29,53,0.547,9,24,0.375,17,19,0.895,9,27,13,7,0,12,16,L
8121,towson,north-carolina-willmington,77,76,30,51,0.588,7,15,0.467,10,18,0.556,7,32,14,4,5,10,23,23,51,0.451,8,20,0.4,6,8,0.75,2,21,11,4,1,12,18,W
8122,towson,college-of-charleston,53,54,20,45,0.444,5,14,0.357,8,14,0.571,7,29,7,5,5,9,10,20,51,0.392,9,22,0.409,5,9,0.556,9,27,12,5,0,9,13,L
8123,towson,james-madison,66,59,24,47,0.511,7,17,0.412,11,18,0.611,5,29,11,2,5,7,14,24,59,0.407,8,28,0.286,16,20,0.8,8,41,17,1,3,6,19,W
8124,towson,delaware,71,78,25,76,0.329,7,27,0.259,14,17,0.824,15,44,6,6,6,11,23,21,64,0.328,13,35,0.371,23,29,0.793,8,38,14,4,1,13,15,L
8125,towson,drexel,92,77,28,57,0.491,10,21,0.476,26,31,0.839,6,31,13,8,4,11,21,24,54,0.444,10,28,0.357,19,27,0.704,4,23,12,5,3,12,25,W
8126,towson,hofstra,82,91,36,79,0.456,5,18,0.278,5,11,0.455,16,39,15,6,2,13,20,29,68,0.426,14,40,0.35,19,25,0.76,11,37,22,8,7,11,12,L
8127,towson,northeastern,58,73,25,54,0.463,2,14,0.143,6,10,0.6,7,28,9,5,1,13,15,25,53,0.472,11,32,0.344,12,17,0.706,7,27,19,10,3,9,12,L
8128,troy,saint-louis,58,62,21,54,0.389,5,21,0.238,11,15,0.733,5,31,15,8,4,14,22,21,55,0.382,8,26,0.308,12,25,0.48,12,38,16,7,3,11,17,L
8130,troy,southern-mississippi,66,81,25,65,0.385,10,30,0.333,6,11,0.545,14,34,14,4,3,9,7,33,62,0.532,13,29,0.448,2,5,0.4,7,34,22,6,4,8,12,L
8134,troy,florida-state,67,83,23,52,0.442,5,19,0.263,16,18,0.889,4,26,10,8,5,22,17,29,69,0.42,10,29,0.345,15,20,0.75,15,41,14,9,3,17,18,L
8136,troy,alabama-birmingham,74,73,26,53,0.491,7,23,0.304,15,18,0.833,3,29,14,3,3,14,21,30,62,0.484,6,22,0.273,7,22,0.318,13,34,14,6,1,8,17,W
8137,troy,arkansas-pine-bluff,71,63,25,55,0.455,6,18,0.333,15,19,0.789,8,30,13,8,3,8,13,24,54,0.444,6,15,0.4,9,12,0.75,7,28,8,1,2,11,15,W
8139,troy,appalachian-state,89,85,32,58,0.552,11,24,0.458,14,21,0.667,8,35,19,6,13,13,18,30,74,0.405,13,30,0.433,12,14,0.857,13,33,12,5,2,8,18,W
8140,troy,arkansas-little-rock,59,73,18,47,0.383,4,20,0.2,19,26,0.731,9,37,7,2,6,23,26,25,62,0.403,10,23,0.435,13,20,0.65,11,32,14,7,1,13,23,L
8141,troy,arkansas-state,90,85,27,55,0.491,10,23,0.435,26,32,0.813,8,29,16,6,5,14,22,28,66,0.424,7,24,0.292,22,26,0.846,14,37,13,5,1,12,24,W
8142,troy,georgia-southern,82,90,31,64,0.484,6,24,0.25,14,20,0.7,15,34,16,5,3,17,17,28,62,0.452,11,30,0.367,10,15,0.667,6,24,16,4,0,12,19,L
8143,troy,georgia-state,77,75,28,58,0.483,8,24,0.333,13,21,0.619,9,32,16,4,4,9,14,29,59,0.492,12,30,0.4,5,12,0.417,8,28,11,2,3,9,13,W
8144,troy,louisiana-monroe,69,75,28,60,0.467,7,22,0.318,6,9,0.667,6,29,19,3,3,13,14,27,62,0.435,6,22,0.273,15,17,0.882,8,29,14,6,2,7,13,L
8145,troy,louisiana-lafayette,81,86,28,58,0.483,7,22,0.318,18,22,0.818,8,34,9,3,3,12,21,29,65,0.446,11,22,0.5,17,22,0.773,11,34,10,7,3,8,18,L
8146,troy,south-alabama,75,81,30,53,0.566,10,19,0.526,5,11,0.455,3,28,13,1,5,13,18,30,58,0.517,15,25,0.6,13,20,0.65,7,29,14,5,0,13,21,L
8147,troy,arkansas-little-rock,70,84,26,53,0.491,11,22,0.5,7,16,0.438,5,19,13,9,2,12,15,33,52,0.635,8,16,0.5,10,13,0.769,4,29,19,8,2,17,17,L
8148,troy,arkansas-state,84,79,29,53,0.547,12,26,0.462,14,18,0.778,3,30,16,2,6,12,29,23,62,0.371,5,20,0.25,28,40,0.7,14,34,6,3,3,7,20,W
8149,troy,georgia-state,63,77,22,55,0.4,9,27,0.333,10,13,0.769,8,30,16,2,5,19,18,26,54,0.481,11,27,0.407,14,21,0.667,8,32,14,10,2,13,15,L
8150,troy,georgia-southern,51,76,17,60,0.283,4,18,0.222,13,19,0.684,9,31,6,10,3,22,21,28,64,0.438,3,12,0.25,17,25,0.68,12,47,11,16,5,19,22,L
8151,troy,south-alabama,52,68,18,54,0.333,6,22,0.273,10,13,0.769,9,27,8,7,3,14,16,24,50,0.48,5,16,0.313,15,20,0.75,7,33,10,7,3,9,16,L
8152,tulane,florida-state,69,80,23,52,0.442,8,23,0.348,15,24,0.625,4,22,16,4,4,17,22,29,60,0.483,6,19,0.316,16,24,0.667,10,34,14,8,4,14,21,L
8154,tulane,south-dakota-state,84,80,30,69,0.435,9,22,0.409,15,23,0.652,6,32,9,5,2,6,17,28,62,0.452,14,27,0.519,10,17,0.588,7,36,16,2,1,9,19,W
8159,tulane,tennessee-martin,87,74,32,55,0.582,7,19,0.368,16,26,0.615,8,41,16,4,2,18,20,30,78,0.385,4,29,0.138,10,17,0.588,14,29,11,11,2,8,19,W
8160,tulane,south-alabama,60,81,22,47,0.468,3,15,0.2,13,23,0.565,6,25,11,6,3,15,14,31,58,0.534,11,29,0.379,8,16,0.5,9,32,19,6,2,10,21,L
8161,tulane,texas-southern,77,70,28,52,0.538,7,21,0.333,14,26,0.538,8,36,19,8,6,20,24,24,66,0.364,6,32,0.188,16,26,0.615,11,32,10,10,1,14,23,W
8162,tulane,towson,55,73,18,47,0.383,6,20,0.3,13,17,0.765,2,20,13,9,3,11,18,24,56,0.429,6,17,0.353,13,26,0.5,11,37,15,4,4,11,17,L
8163,tulane,alabama-am,59,67,22,60,0.367,7,29,0.241,8,15,0.533,11,38,13,3,2,14,13,27,63,0.429,8,25,0.32,5,11,0.455,10,37,13,10,2,12,15,L
8164,tulane,cincinnati,61,93,21,57,0.368,9,22,0.409,10,14,0.714,9,25,14,1,3,12,16,32,67,0.478,10,21,0.476,19,23,0.826,12,34,20,5,8,5,17,L
8166,tulane,south-florida,48,66,17,44,0.386,5,21,0.238,9,15,0.6,5,32,12,3,3,26,23,23,53,0.434,5,21,0.238,15,23,0.652,4,26,15,12,3,15,21,L
8167,tulane,memphis,79,83,27,69,0.391,3,22,0.136,22,26,0.846,16,43,16,4,4,11,16,29,64,0.453,6,21,0.286,19,26,0.731,8,33,12,7,4,9,22,L
8168,tulane,connecticut,71,87,30,61,0.492,3,16,0.188,8,11,0.727,5,30,19,5,4,14,8,36,71,0.507,9,25,0.36,6,7,0.857,5,31,14,9,5,8,13,L
8170,tulane,southern-methodist,75,85,25,56,0.446,9,23,0.391,16,22,0.727,10,34,19,4,1,16,19,28,61,0.459,12,25,0.48,17,23,0.739,9,31,20,9,5,9,15,L
8171,tulane,east-carolina,65,66,24,55,0.436,6,19,0.316,11,16,0.688,9,40,14,5,6,16,18,26,63,0.413,3,15,0.2,11,18,0.611,7,26,13,9,5,7,21,L
8172,tulane,temple,67,75,25,67,0.373,9,31,0.29,8,11,0.727,11,33,17,4,0,14,17,23,55,0.418,8,25,0.32,21,26,0.808,7,34,15,7,3,9,15,L
8175,tulane,houston,50,85,18,56,0.321,5,18,0.278,9,15,0.6,3,25,11,5,1,12,9,31,71,0.437,8,28,0.286,5,10,0.5,9,35,9,12,4,10,17,L
8176,tulane,memphis,76,102,27,71,0.38,6,28,0.214,16,19,0.842,10,34,18,6,8,15,15,27,58,0.466,12,28,0.429,14,22,0.636,9,29,13,8,8,11,15,L
8177,tulane,east-carolina,81,85,25,55,0.455,13,28,0.464,18,20,0.9,8,36,16,2,9,20,24,26,65,0.4,9,29,0.31,15,26,0.577,13,36,12,9,3,13,26,L
8180,tulsa,arkansas-little-rock,88,78,28,58,0.483,5,20,0.25,27,39,0.692,8,34,14,10,6,13,23,29,56,0.518,5,12,0.417,15,28,0.536,8,37,14,6,3,19,32,W
8181,tulsa,nevada,86,96,29,54,0.537,7,23,0.304,21,27,0.778,7,23,13,4,1,12,28,25,57,0.439,11,32,0.344,35,42,0.833,11,31,6,4,4,7,22,L
8185,tulsa,oklahoma-state,74,71,25,59,0.424,6,22,0.273,18,21,0.857,8,31,10,5,0,11,12,27,61,0.443,11,29,0.379,6,12,0.5,10,36,19,5,7,16,18,W
8186,tulsa,kansas-state,47,46,19,50,0.38,4,20,0.2,5,9,0.556,4,30,9,8,4,14,13,18,59,0.305,5,19,0.263,5,6,0.833,11,40,7,8,2,16,11,W
8187,tulsa,new-orleans,70,60,24,46,0.522,9,21,0.429,13,33,0.394,7,42,14,7,2,15,18,23,66,0.348,5,21,0.238,9,17,0.529,9,34,13,9,2,11,24,W
8188,tulsa,dayton,72,67,25,46,0.543,7,13,0.538,15,17,0.882,1,26,15,3,1,12,15,24,59,0.407,5,23,0.217,14,17,0.824,7,25,12,7,2,4,14,W
8189,tulsa,oral-roberts,69,59,21,49,0.429,6,20,0.3,21,30,0.7,6,33,9,6,3,9,10,20,56,0.357,12,31,0.387,7,12,0.583,10,31,15,4,2,13,24,W
8190,tulsa,houston,56,74,17,55,0.309,5,18,0.278,17,28,0.607,5,35,13,2,2,12,13,25,70,0.357,10,30,0.333,14,16,0.875,14,49,18,7,2,9,20,L
8191,tulsa,south-florida,78,75,20,44,0.455,8,18,0.444,30,37,0.811,4,28,11,5,1,16,17,29,67,0.433,6,24,0.25,11,22,0.5,16,37,10,10,2,10,23,W
8193,tulsa,southern-methodist,57,77,20,56,0.357,7,22,0.318,10,12,0.833,5,26,13,4,4,13,14,25,61,0.41,13,32,0.406,14,16,0.875,14,41,16,5,6,11,13,L
8194,tulsa,connecticut,89,83,29,54,0.537,5,13,0.385,26,36,0.722,4,31,15,2,2,11,17,31,74,0.419,9,31,0.29,12,15,0.8,13,37,11,4,3,9,23,W
8195,tulsa,central-florida,62,64,19,47,0.404,7,19,0.368,17,23,0.739,4,33,13,8,3,13,29,19,51,0.373,4,20,0.2,22,31,0.71,8,35,13,5,2,12,21,L
8196,tulsa,cincinnati,64,88,24,54,0.444,8,23,0.348,8,19,0.421,6,25,15,4,2,10,15,32,65,0.492,14,29,0.483,10,20,0.5,12,40,20,4,3,6,15,L
8197,tulsa,houston,65,77,22,53,0.415,6,20,0.3,15,23,0.652,2,20,15,10,2,8,13,27,65,0.415,9,31,0.29,7,9,0.778,8,30,13,15,4,11,19,L
8198,tulsa,memphis,95,79,30,55,0.545,9,20,0.45,26,33,0.788,6,32,24,11,5,14,21,28,69,0.406,6,24,0.25,17,26,0.654,15,38,12,9,1,17,29,W
8200,tulsa,temple,76,58,31,56,0.554,8,15,0.533,6,12,0.5,5,33,14,6,1,16,19,15,49,0.306,10,32,0.313,18,27,0.667,8,29,13,13,2,16,17,W
8201,tulsa,tulane,80,57,28,63,0.444,6,22,0.273,18,23,0.783,8,42,17,5,1,6,16,16,58,0.276,7,32,0.219,18,22,0.818,5,31,13,3,3,11,16,W
8202,tulsa,east-carolina,77,73,27,57,0.474,6,20,0.3,17,25,0.68,4,32,11,7,2,16,17,25,67,0.373,8,24,0.333,15,20,0.75,10,38,11,9,2,13,20,W
8204,tulsa,temple,73,84,23,55,0.418,7,26,0.269,20,24,0.833,5,25,9,2,0,10,14,19,49,0.388,9,26,0.346,9,12,0.75,6,29,8,10,3,19,24,L
8205,utah-state,montana-state,101,71,34,69,0.493,10,24,0.417,23,26,0.885,14,47,16,5,3,12,29,20,53,0.377,10,27,0.37,21,33,0.636,4,22,12,4,4,13,26,W
8206,utah-state,hartford,100,73,39,70,0.557,5,12,0.417,17,20,0.85,15,45,21,8,5,15,23,24,64,0.375,9,29,0.31,16,20,0.8,9,26,14,5,3,12,21,W
8207,utah-state,mississippi-valley-state,94,59,29,50,0.58,11,21,0.524,25,31,0.806,6,36,24,7,6,12,14,19,61,0.311,10,22,0.455,11,14,0.786,4,24,8,5,1,12,22,W
8212,utah-state,california-irvine,89,65,31,59,0.525,13,24,0.542,14,19,0.737,9,38,16,4,3,11,22,21,53,0.396,1,14,0.071,22,31,0.71,4,24,7,7,3,10,19,W
8213,utah-state,bringham-young,80,95,29,60,0.483,3,17,0.176,19,24,0.792,11,30,6,8,2,15,20,18,62,0.29,6,24,0.25,21,26,0.808,12,31,8,7,2,11,17,L
8215,utah-state,alabama-state,86,48,30,55,0.545,7,24,0.292,19,28,0.679,8,46,19,12,9,19,25,12,58,0.207,4,19,0.211,20,25,0.8,7,29,5,8,3,16,24,W
8216,utah-state,houston,50,60,18,49,0.367,4,20,0.2,10,14,0.714,5,32,8,4,4,17,17,20,63,0.317,7,24,0.292,13,15,0.867,11,35,10,8,5,10,17,L
8217,utah-state,nevada,49,72,16,61,0.262,4,23,0.174,11,17,0.647,13,41,8,7,5,20,17,24,61,0.393,7,29,0.241,17,20,0.85,9,39,17,15,5,15,16,L
8218,utah-state,air-force,79,62,29,52,0.558,11,26,0.423,10,12,0.833,9,37,25,6,5,17,15,22,56,0.393,10,28,0.357,8,10,0.8,4,16,14,5,2,9,16,W
8219,utah-state,fresno-state,77,78,25,49,0.51,6,20,0.3,21,30,0.7,5,33,21,2,9,11,14,30,66,0.455,15,31,0.484,3,6,0.5,6,30,14,6,3,10,25,L
8221,utah-state,san-jose-state,81,63,28,62,0.452,11,27,0.407,14,15,0.933,9,31,17,13,1,9,14,21,47,0.447,12,24,0.5,9,18,0.5,7,29,15,3,2,22,15,W
8222,utah-state,colorado-state,87,72,32,59,0.542,12,25,0.48,11,14,0.786,10,37,23,6,3,12,20,23,51,0.451,10,24,0.417,16,26,0.615,3,19,13,7,2,12,15,W
8223,utah-state,new-mexico,68,66,27,55,0.491,9,18,0.5,5,11,0.455,7,31,16,4,3,13,17,23,57,0.404,8,23,0.348,12,15,0.8,6,26,11,3,5,11,15,W
8224,utah-state,san-jose-state,103,73,35,72,0.486,11,37,0.297,22,24,0.917,14,37,28,8,6,8,22,25,55,0.455,5,14,0.357,18,27,0.667,7,30,16,4,1,15,21,W
8226,utah-state,fresno-state,82,81,30,55,0.545,12,26,0.462,10,13,0.769,9,30,18,4,5,10,12,26,52,0.5,7,14,0.5,28,42,0.667,6,26,13,8,3,16,27,W
8227,utah-state,san-diego-state,63,68,20,51,0.392,10,24,0.417,13,17,0.765,5,31,12,3,3,12,22,22,59,0.373,7,21,0.333,17,21,0.81,12,35,15,5,4,8,17,L
8229,utah-state,air-force,76,62,26,56,0.464,11,30,0.367,13,16,0.813,10,34,14,4,4,14,23,21,50,0.42,7,18,0.389,13,19,0.684,4,25,6,2,2,14,18,W
8230,utah-state,new-mexico,71,55,26,70,0.371,7,27,0.259,12,17,0.706,12,37,21,13,6,8,13,20,50,0.4,7,23,0.304,8,12,0.667,6,35,10,5,4,18,19,W
8231,utah-state,boise-state,78,71,25,58,0.431,9,26,0.346,19,24,0.792,6,38,13,3,1,10,17,24,57,0.421,12,25,0.48,11,19,0.579,2,33,12,4,2,10,20,W
8232,utah-valley,saint-marys-ca,63,92,24,54,0.444,9,22,0.409,6,11,0.545,5,24,12,5,4,15,21,33,56,0.589,8,16,0.5,18,25,0.72,9,35,11,9,0,8,13,L
8233,utah-valley,utah-state,46,65,17,55,0.309,3,13,0.231,9,16,0.563,6,30,6,6,6,17,19,25,69,0.362,4,22,0.182,11,15,0.733,13,43,17,11,7,12,19,L
8234,utah-valley,hartford,72,65,28,49,0.571,8,19,0.421,8,16,0.5,4,32,13,6,1,20,14,22,62,0.355,9,32,0.281,12,15,0.8,7,28,12,8,0,14,18,W
8235,utah-valley,long-beach-state,87,72,29,50,0.58,11,21,0.524,18,24,0.75,9,32,16,7,1,21,18,26,61,0.426,9,22,0.409,11,15,0.733,6,19,7,6,2,12,21,W
8239,utah-valley,arizona,69,80,23,54,0.426,6,26,0.231,17,24,0.708,7,25,9,5,5,13,17,27,54,0.5,12,22,0.545,14,16,0.875,6,32,16,3,2,16,24,L
8240,utah-valley,northern-arizona,98,78,36,61,0.59,15,24,0.625,11,13,0.846,3,31,15,7,3,7,16,26,60,0.433,9,25,0.36,14,18,0.778,5,27,13,7,1,12,21,W
8243,utah-valley,sam-houston-state,85,79,23,42,0.548,7,14,0.5,32,40,0.8,4,27,16,8,4,16,20,31,68,0.456,9,21,0.429,8,13,0.615,10,30,23,8,3,10,29,W
8244,utah-valley,fresno-state,64,60,24,52,0.462,3,17,0.176,13,17,0.765,2,28,9,9,0,13,24,18,53,0.34,6,22,0.273,18,28,0.643,11,34,10,5,5,15,18,W
8245,utah-valley,grand-canyon,60,71,21,56,0.375,3,15,0.2,15,16,0.938,7,34,3,3,3,16,21,24,64,0.375,4,24,0.167,19,24,0.792,10,36,17,9,3,8,17,L
8246,utah-valley,cal-state-bakersfield,71,73,22,42,0.524,11,23,0.478,16,19,0.842,3,24,15,5,0,16,14,28,63,0.444,10,23,0.435,7,9,0.778,15,30,11,8,1,9,18,L
8247,utah-valley,seattle,88,78,24,46,0.522,6,14,0.429,34,43,0.791,8,28,8,10,2,14,22,27,54,0.5,12,28,0.429,11,17,0.647,6,22,19,7,1,13,23,W
8248,utah-valley,texas-pan-american,82,61,25,44,0.568,10,19,0.526,22,30,0.733,4,33,15,9,6,18,23,20,58,0.345,2,12,0.167,19,27,0.704,9,28,7,10,1,14,23,W
8249,utah-valley,new-mexico-state,78,83,26,43,0.605,8,16,0.5,18,25,0.72,2,21,11,3,1,15,27,23,49,0.469,8,21,0.381,29,35,0.829,9,28,11,7,2,11,20,L
8250,utah-valley,missouri-kansas-city,75,67,27,52,0.519,4,18,0.222,17,26,0.654,7,30,14,8,3,15,10,26,51,0.51,9,19,0.474,6,10,0.6,1,21,8,5,1,15,25,W
8251,utah-valley,chicago-state,74,60,25,51,0.49,6,19,0.316,18,24,0.75,8,31,6,3,0,13,18,24,46,0.522,2,12,0.167,10,16,0.625,2,21,12,6,1,13,22,W
8253,utah-valley,new-mexico-state,77,84,27,59,0.458,11,29,0.379,12,15,0.8,5,31,13,5,3,11,22,29,62,0.468,11,28,0.393,15,22,0.682,6,35,16,4,2,9,16,L
8254,utah-valley,texas-pan-american,76,64,24,56,0.429,6,19,0.316,22,26,0.846,6,31,12,5,2,12,15,24,55,0.436,3,16,0.188,13,21,0.619,5,25,13,9,4,13,20,W
8255,utah-valley,chicago-state,103,71,37,63,0.587,16,27,0.593,13,22,0.591,14,36,25,9,0,13,12,29,59,0.492,6,12,0.5,7,12,0.583,7,19,19,12,3,15,23,W
8256,utah-valley,missouri-kansas-city,79,67,29,58,0.5,9,19,0.474,12,20,0.6,13,41,18,3,2,14,12,26,60,0.433,8,23,0.348,7,9,0.778,5,25,15,11,5,9,18,W
8259,utah,mississippi-valley-state,98,63,35,68,0.515,17,36,0.472,11,18,0.611,11,41,23,4,5,10,15,24,63,0.381,6,17,0.353,9,14,0.643,6,28,12,6,3,12,17,W
8260,utah,hawaii,79,90,26,59,0.441,7,26,0.269,20,29,0.69,14,32,13,1,1,11,29,28,53,0.528,9,24,0.375,25,28,0.893,5,29,19,3,1,8,25,L
8261,utah,grand-canyon,75,66,24,48,0.5,8,20,0.4,19,22,0.864,7,27,12,3,2,13,21,19,44,0.432,9,24,0.375,19,26,0.731,7,22,12,2,1,14,21,W
8262,utah,northwestern,57,79,18,39,0.462,5,16,0.313,16,19,0.842,6,25,9,5,0,21,17,27,53,0.509,10,21,0.476,15,22,0.682,12,26,12,4,4,15,20,L
8263,utah,tulsa,69,64,21,50,0.42,10,27,0.37,17,27,0.63,6,34,15,0,4,9,12,29,56,0.518,7,19,0.368,13,18,0.722,6,31,20,4,7,10,19,W
8264,utah,kentucky,61,88,24,54,0.444,7,23,0.304,6,8,0.75,11,28,12,2,2,14,15,34,58,0.586,12,21,0.571,8,12,0.667,6,19,13,6,5,6,10,L
8266,utah,northern-arizona,76,62,29,59,0.492,7,23,0.304,11,14,0.786,8,36,18,5,1,7,18,23,57,0.404,7,22,0.318,9,18,0.5,10,31,11,4,1,10,20,W
8267,utah,nevada,71,86,22,53,0.415,9,25,0.36,18,22,0.818,10,29,9,1,3,16,20,29,61,0.475,12,26,0.462,16,23,0.696,12,27,14,7,4,6,17,L
8268,utah,arizona-state,96,86,29,57,0.509,16,30,0.533,22,27,0.815,6,35,19,7,3,12,21,30,65,0.462,11,28,0.393,15,25,0.6,8,31,15,6,5,9,18,W
8269,utah,arizona,81,84,30,53,0.566,11,21,0.524,10,14,0.714,2,23,14,6,1,17,22,27,53,0.509,7,18,0.389,23,30,0.767,7,28,15,5,3,11,15,L
8272,utah,colorado,78,69,25,55,0.455,9,22,0.409,19,29,0.655,8,35,16,9,5,10,22,26,64,0.406,6,17,0.353,11,16,0.688,9,32,10,4,1,10,23,W
8273,utah,stanford,70,66,25,53,0.472,9,14,0.643,11,16,0.688,5,27,10,7,0,12,15,25,58,0.431,4,17,0.235,12,17,0.706,9,30,11,6,10,13,15,W
8274,utah,california,82,64,33,59,0.559,13,31,0.419,3,9,0.333,8,39,13,3,1,14,16,25,59,0.424,9,23,0.391,5,10,0.5,4,23,13,5,2,7,15,W
